24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T11:00:00+08:00,1956.0,134.0,0.5,12.1,0.67,814.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T12:00:00+08:00,1956.0,138.0,0.4,12.5,0.68,813.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T13:00:00+08:00,1956.0,162.0,0.5,13.1,0.64,813.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T14:00:00+08:00,1956.0,125.0,0.4,12.4,0.72,812.7,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T15:00:00+08:00,1956.0,155.0,0.3,11.3,0.77,812.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T16:00:00+08:00,1956.0,312.0,0.3,8.9,0.82,813.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T17:00:00+08:00,1956.0,358.0,0.3,7.5,0.87,813.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T18:00:00+08:00,1956.0,357.0,0.8,8.7,0.78,813.4,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T19:00:00+08:00,1956.0,267.0,0.3,9.9,0.59,813.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T20:00:00+08:00,1956.0,346.0,1.0,9.8,0.60,814.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T21:00:00+08:00,1956.0,352.0,0.8,9.4,0.62,814.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T22:00:00+08:00,1956.0,0.0,0.2,8.1,0.74,815.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-10T23:00:00+08:00,1956.0,50.0,0.6,9.0,0.69,814.6,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T00:00:00+08:00,1956.0,8.0,0.4,8.0,0.74,814.6,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T01:00:00+08:00,1956.0,351.0,0.6,8.9,0.68,814.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T02:00:00+08:00,1956.0,354.0,0.5,8.3,0.72,813.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T03:00:00+08:00,1956.0,339.0,0.8,7.7,0.76,813.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T04:00:00+08:00,1956.0,350.0,0.7,7.2,0.77,813.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T05:00:00+08:00,1956.0,0.0,0.0,7.7,0.71,813.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T06:00:00+08:00,1956.0,348.0,0.4,7.3,0.70,814.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T07:00:00+08:00,1956.0,0.0,0.0,9.1,0.60,814.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T08:00:00+08:00,1956.0,0.0,0.0,9.4,0.64,815.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T09:00:00+08:00,1956.0,329.0,0.7,11.8,0.55,815.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T10:00:00+08:00,1956.0,334.0,0.7,14.2,0.51,815.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T11:00:00+08:00,1956.0,169.0,0.5,13.1,0.60,814.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T12:00:00+08:00,1956.0,151.0,0.4,15.1,0.52,814.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T13:00:00+08:00,1956.0,98.0,0.4,13.7,0.65,812.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T14:00:00+08:00,1956.0,128.0,0.7,13.1,0.78,812.4,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T15:00:00+08:00,1956.0,0.0,0.0,13.1,0.74,812.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T16:00:00+08:00,1956.0,345.0,0.6,11.5,0.80,812.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T17:00:00+08:00,1956.0,0.0,0.0,10.3,0.91,812.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T18:00:00+08:00,1956.0,344.0,1.1,10.9,0.75,812.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T19:00:00+08:00,1956.0,343.0,0.9,10.9,0.69,813.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T20:00:00+08:00,1956.0,349.0,1.0,10.9,0.71,813.7,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T21:00:00+08:00,1956.0,347.0,1.0,10.6,0.73,813.7,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T22:00:00+08:00,1956.0,0.0,0.2,9.2,0.93,813.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-11T23:00:00+08:00,1956.0,0.0,0.0,9.5,0.89,813.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T00:00:00+08:00,1956.0,342.0,0.4,8.6,0.97,813.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T01:00:00+08:00,1956.0,76.0,0.3,8.9,0.87,813.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T02:00:00+08:00,1956.0,351.0,0.5,8.4,0.92,812.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T04:00:00+08:00,1956.0,139.0,0.3,9.1,0.90,812.6,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T05:00:00+08:00,1956.0,190.0,0.5,-97.0,0.88,812.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T06:00:00+08:00,1956.0,0.0,0.0,8.8,0.90,812.4,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T07:00:00+08:00,1956.0,168.0,0.7,-97.0,0.90,812.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T08:00:00+08:00,1956.0,358.0,0.8,9.9,0.88,812.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T09:00:00+08:00,1956.0,214.0,0.8,12.0,0.72,812.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T10:00:00+08:00,1956.0,55.0,0.8,14.5,0.71,813.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T11:00:00+08:00,1956.0,345.0,1.1,15.5,0.61,812.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T12:00:00+08:00,1956.0,17.0,0.5,15.8,0.69,811.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T13:00:00+08:00,1956.0,244.0,0.5,14.8,0.79,810.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T14:00:00+08:00,1956.0,21.0,0.3,13.7,0.87,810.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T15:00:00+08:00,1956.0,0.0,0.0,12.1,0.94,810.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T16:00:00+08:00,1956.0,72.0,0.4,12.2,0.88,810.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T17:00:00+08:00,1956.0,143.0,0.6,10.8,0.98,810.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T18:00:00+08:00,1956.0,159.0,0.6,10.5,0.95,810.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T19:00:00+08:00,1956.0,304.0,0.8,11.0,0.87,811.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T20:00:00+08:00,1956.0,356.0,0.6,11.0,0.87,811.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T21:00:00+08:00,1956.0,331.0,0.8,10.5,0.90,811.4,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T22:00:00+08:00,1956.0,330.0,0.6,10.7,0.89,811.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-12T23:00:00+08:00,1956.0,355.0,0.6,11.1,0.86,810.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T00:00:00+08:00,1956.0,0.0,0.0,10.8,0.88,811.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T01:00:00+08:00,1956.0,0.0,0.0,10.3,0.91,810.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T02:00:00+08:00,1956.0,0.0,0.0,9.9,0.93,810.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T03:00:00+08:00,1956.0,258.0,0.3,8.7,0.99,810.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T04:00:00+08:00,1956.0,123.0,1.0,9.0,0.99,809.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T05:00:00+08:00,1956.0,0.0,0.0,8.7,0.99,809.9,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T06:00:00+08:00,1956.0,96.0,0.6,9.2,0.99,810.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T07:00:00+08:00,1956.0,289.0,0.5,9.4,0.99,810.2,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T08:00:00+08:00,1956.0,342.0,0.5,9.7,0.99,810.7,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T09:00:00+08:00,1956.0,254.0,0.9,10.4,0.98,810.8,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T10:00:00+08:00,1956.0,314.0,0.8,12.5,0.89,811.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T11:00:00+08:00,1956.0,10.0,1.2,15.0,0.77,810.7,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T12:00:00+08:00,1956.0,336.0,1.3,13.3,0.81,810.0,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T13:00:00+08:00,1956.0,328.0,1.0,13.4,0.83,809.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T14:00:00+08:00,1956.0,341.0,0.8,12.9,0.92,809.3,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T15:00:00+08:00,1956.0,25.0,0.6,11.3,0.97,809.4,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T16:00:00+08:00,1956.0,290.0,0.7,10.8,0.97,809.5,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T17:00:00+08:00,1956.0,321.0,1.1,10.6,0.98,809.8,-99.0,0.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T18:00:00+08:00,1956.0,341.0,1.5,10.8,0.99,810.2,-99.0,0.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T19:00:00+08:00,1956.0,352.0,1.5,10.9,0.98,810.3,-99.0,0.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T20:00:00+08:00,1956.0,315.0,1.0,11.0,0.97,810.5,-99.0,0.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T21:00:00+08:00,1956.0,173.0,0.7,10.6,0.98,810.9,-99.0,0.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T22:00:00+08:00,1956.0,356.0,1.0,10.5,0.99,811.2,-99.0,1.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-13T23:00:00+08:00,1956.0,40.0,1.1,10.5,0.99,810.7,-99.0,1.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T00:00:00+08:00,1956.0,189.0,0.6,9.8,0.99,810.4,-99.0,1.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T01:00:00+08:00,1956.0,191.0,0.7,9.6,0.99,810.1,-99.0,0.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T02:00:00+08:00,1956.0,7.0,1.2,10.7,0.99,809.9,-99.0,1.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T03:00:00+08:00,1956.0,193.0,0.3,9.9,0.99,809.9,-99.0,2.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T04:00:00+08:00,1956.0,100.0,0.8,9.5,0.99,809.9,-99.0,4.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T05:00:00+08:00,1956.0,0.0,0.2,8.6,0.99,810.0,-99.0,5.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T06:00:00+08:00,1956.0,12.0,1.0,10.1,0.99,810.0,-99.0,7.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T07:00:00+08:00,1956.0,73.0,0.9,9.3,0.99,810.5,-99.0,8.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T08:00:00+08:00,1956.0,0.0,0.0,8.3,0.99,811.4,-99.0,10.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T10:00:00+08:00,1956.0,149.0,0.4,9.9,0.99,812.2,-99.0,13.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T11:00:00+08:00,1956.0,276.0,0.6,10.2,0.99,811.9,-99.0,13.5,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T12:00:00+08:00,1956.0,4.0,0.6,11.3,0.99,811.3,-99.0,14.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
24.5287,121.1079,³·ÅQ,C0D550,2017-01-14T13:00:00+08:00,1956.0,0.0,0.2,10.7,0.99,810.6,-99.0,14.0,-9.9,-99,-999,·s¦Ë¿¤,10,¤­®p¶m,089
