24.182028,120.632861,西屯,C0F9T0,2020-12-01T00:00:00+08:00,111.0,358,1.8,19.5,0.75,1005.5,0.0,-99,-99,-99,24.70,2020-11-30T14:50:00+08:00,18.30,2020-11-30T02:50:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T01:00:00+08:00,111.0,346,2.0,19.1,0.76,1005.2,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,19.10,2020-12-01T01:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T02:00:00+08:00,111.0,336,2.1,18.6,0.78,1004.7,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.60,2020-12-01T02:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T03:00:00+08:00,111.0,343,1.3,18.5,0.79,1004.0,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.50,2020-12-01T03:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T04:00:00+08:00,111.0,349,1.4,18.4,0.8,1004.2,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.40,2020-12-01T04:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T05:00:00+08:00,111.0,346,1.7,18.2,0.82,1004.3,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.20,2020-12-01T05:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T06:00:00+08:00,111.0,339,1.6,18.2,0.83,1004.8,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.20,2020-12-01T06:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T07:00:00+08:00,111.0,319,0.8,18.3,0.82,1005.4,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T08:00:00+08:00,111.0,31,1.9,19.3,0.78,1005.8,0.0,-99,-99,-99,19.50,2020-12-01T00:10:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T09:00:00+08:00,111.0,40,1.9,20.9,0.71,1005.8,0.0,-99,-99,-99,20.90,2020-12-01T09:00:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T10:00:00+08:00,111.0,334,1.3,22.5,0.65,1005.7,0.0,-99,-99,-99,22.50,2020-12-01T10:00:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T11:00:00+08:00,111.0,325,2.1,23.9,0.61,1004.9,0.0,-99,-99,-99,23.90,2020-12-01T11:00:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T12:00:00+08:00,111.0,316,1.4,24.8,0.58,1003.9,0.0,-99,-99,-99,24.80,2020-12-01T12:00:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T13:00:00+08:00,111.0,320,2.6,25.0,0.57,1002.7,0.0,-99,-99,-99,25.00,2020-12-01T13:00:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T14:00:00+08:00,111.0,330,3.9,24.9,0.57,1002.0,0.0,-99,-99,-99,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T15:00:00+08:00,111.0,339,3.0,24.0,0.6,1001.9,0.0,8.4,300,2020-12-01T14:51:00+08:00,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T16:00:00+08:00,111.0,347,3.0,23.3,0.6,1002.0,0.0,9.6,340,2020-12-01T15:45:00+08:00,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T17:00:00+08:00,111.0,323,2.1,22.0,0.66,1002.2,0.0,-99,-99,-99,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T18:00:00+08:00,111.0,327,1.4,20.9,0.71,1002.4,0.0,-99,-99,-99,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T19:00:00+08:00,111.0,310,1.7,20.1,0.75,1002.7,0.0,-99,-99,-99,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-12-01T20:00:00+08:00,111.0,330,2.0,19.6,0.77,1003.1,0.0,-99,-99,-99,25.10,2020-12-01T13:20:00+08:00,18.20,2020-12-01T06:40:00+08:00,臺中市,02,西屯區,125
