24.182028,120.632861,西屯,C0F9T0,2020-06-01T00:00:00+08:00,111.0,210,2.0,28.4,0.84,999.7,0.0,-99,-99,-99,33.10,2020-05-31T14:20:00+08:00,26.50,2020-05-31T06:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T01:00:00+08:00,111.0,209,1.7,28.2,0.83,999.3,0.0,-99,-99,-99,28.30,2020-06-01T00:10:00+08:00,28.20,2020-06-01T01:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T02:00:00+08:00,111.0,208,1.4,27.8,0.85,998.7,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,27.80,2020-06-01T02:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T03:00:00+08:00,111.0,219,1.3,27.6,0.86,998.3,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,27.60,2020-06-01T03:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T04:00:00+08:00,111.0,204,1.6,27.5,0.88,998.3,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,27.50,2020-06-01T04:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T05:00:00+08:00,111.0,220,2.0,27.0,0.89,999.0,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,27.00,2020-06-01T05:00:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T06:00:00+08:00,111.0,211,1.0,27.3,0.89,999.5,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,26.90,2020-06-01T05:30:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T07:00:00+08:00,111.0,165,1.8,28.1,0.84,999.9,0.0,-99,-99,-99,28.30,2020-06-01T01:10:00+08:00,26.90,2020-06-01T05:30:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T08:00:00+08:00,111.0,194,2.0,29.2,0.73,999.8,0.0,-99,-99,-99,29.40,2020-06-01T07:50:00+08:00,26.90,2020-06-01T05:30:00+08:00,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2020-06-01T09:00:00+08:00,111.0,193,1.8,30.9,0.62,999.7,0.0,-99,-99,-99,30.90,2020-06-01T09:00:00+08:00,26.90,2020-06-01T05:30:00+08:00,臺中市,02,西屯區,125
