24.182028,120.632861,西屯,C0F9T0,2018-08-01T00:00:00+08:00,111.0,211,2.5,28.9,0.81,992.5,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T01:00:00+08:00,111.0,207,3.3,28.6,0.83,992.1,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T02:00:00+08:00,111.0,201,1.4,28.6,0.84,991.8,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T03:00:00+08:00,111.0,163,1.7,28.5,0.83,991.3,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T04:00:00+08:00,111.0,163,1.9,28.5,0.82,991.1,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T05:00:00+08:00,111.0,164,1.5,28.4,0.83,991.4,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T06:00:00+08:00,111.0,195,1.3,28.5,0.82,992.2,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T07:00:00+08:00,111.0,162,1.2,28.6,0.81,992.8,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T08:00:00+08:00,111.0,161,2.0,29.1,0.78,992.8,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T09:00:00+08:00,111.0,164,3.3,30.2,0.71,992.8,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T10:00:00+08:00,111.0,193,2.7,31.4,0.64,992.6,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T11:00:00+08:00,111.0,206,3.6,32.1,0.59,992.3,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
24.182028,120.632861,西屯,C0F9T0,2018-08-01T12:00:00+08:00,111.0,218,2.4,33.1,0.57,991.9,-99,0.0,-99,-99,-99,臺中市,02,西屯區,125
